file_path,file_size,sheet_count,max_rows,max_cols,total_cells,non_empty_cells,numeric_cell_count,string_cell_count,formula_count,hyperlink_count,avg_cell_length,entropy_of_text,base64_pattern_count,hex_pattern_count,has_macro,remote_template_present,ocr_extracted_text_length,preview_image_text_entropy,deceptive_keywords_count_ocr,macro_line_count,macro_procedure_count,macro_chr_count,macro_string_function_count,macro_arithmetic_operator_count,macro_concatenation_count,macro_callbyname_count,macro_comment_lines,macro_average_line_length,macro_token_count,macro_count,uses_file_api,uses_network_api,uses_process_api,merged_cells_count,hidden_sheets_count,protected_sheets_count,named_ranges_count,empty_sheet_count,rich_text_formatting_count,macro_count_parentheses,macro_count_assignments,macro_max_line_length,macro_max_string_literals,macro_max_arithmetic_ops,macro_max_concat_ops,macro_vocab_size,preview_image_width,preview_image_height,label
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/d09017c405415e56e1ca154088e1556281248ddbdb503fe8b14c5dd4d76ef899.xlsx,70598,5,31,20,1174,64,0,64,53,0,48.640625,5.1735553632946,0,0,0,14,0,0,0,64,0,0,0,71,190,0,0,48.640625,157,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,7,125,157,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/88a9d336e063ac174f3d68123ed37da8befe8520ed82e87eeb4d17c87ea7b523.xlsx,16354,3,56,1,58,56,0,56,0,0,23.625,4.89638125572205,0,0,0,10,0,0,0,56,0,0,0,8,0,0,0,23.625,120,0,0,0,0,0,0,0,0,2,0,42,0,43,0,2,0,120,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3063.xlsx,333548,2,2852,10,38864,29235,9841,19394,2,0,11.12184025996237,5.74588026573453,0,0,0,1,0,0,0,29235,0,87,0,10406,0,0,0,11.12184025996237,14854,0,1,0,1,0,0,0,0,0,0,6,2,39,0,2,0,14854,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9084.xlsx,481963,2,2605,13,51665,44353,14728,29625,0,0,11.09830225689356,5.755845822697263,0,0,0,1,0,0,0,44353,0,143,0,15600,0,0,0,11.09830225689356,17216,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,17216,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/ac0c7c34acc173ea6f4c140c7945feb1cedc2f8b87d318ab39ce6867459ea64d.xlsx,102369,5,31,20,1174,64,0,64,53,0,47.875,5.13371567158432,0,0,0,14,0,0,0,64,0,0,0,69,190,0,0,47.875,148,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,6,125,148,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3006.xlsx,48770,1,1796,3,5388,3107,1007,2100,1,0,11.36208561313164,5.770465981804948,0,0,0,1,0,0,0,3107,0,9,0,1109,0,0,0,11.36208561313164,3793,0,0,0,0,0,0,0,0,0,0,2,1,38,0,2,0,3793,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/86cd18dec438f3932cacd53d55df73a22cdbcbcafeec143f041e7a0e46d5a98a.xls,338944,3,419,230,98588,385,279,106,0,0,3.7064935064935,3.69437388481474,0,0,0,0,0,0,0,385,0,0,0,6,0,0,0,3.7064935064935,199,0,1,0,1,0,0,0,0,0,0,0,0,33,0,4,0,199,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4431.xlsx,116990,3,2685,11,9917,8470,2847,5623,0,0,11.06139315230224,5.743165079922454,0,0,0,1,0,0,0,8470,0,31,0,3023,0,0,0,11.06139315230224,7760,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,0,7760,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5296.xlsx,335167,3,2738,16,38456,29711,9924,19787,2,0,11.14580458416075,5.754383624244213,0,0,0,1,0,0,0,29711,0,102,0,10380,0,0,0,11.14580458416075,15005,0,1,0,1,0,0,0,0,0,0,4,2,40,0,2,0,15005,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_33.xlsx,375036,3,2786,21,43323,34081,11355,22726,3,0,11.12496699040521,5.752937980675879,0,0,0,1,0,0,0,34081,0,111,0,11889,0,0,0,11.12496699040521,15741,0,1,0,0,0,0,0,0,0,0,6,3,39,0,2,0,15741,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/f071785b5045e4b1a8d2135bf466f2bdb4289b673e0bbd765f8f00e17c3b904a.xlsx,96768,4,50,22,1766,84,3,81,0,0,3.79761904761904,5.07988477565395,0,0,0,0,0,0,0,84,0,0,0,17,1,0,0,3.79761904761904,71,0,0,0,0,0,0,0,0,0,0,6,1,45,4,6,1,71,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/f2cbd4a3f298e1c523ceaf39d263f62ecea5afd0f5306156bb146d86c2095367.xls,222208,6,50,22,2849,101,9,92,0,0,6.44554455445544,5.30577338825484,0,0,0,0,0,0,0,101,0,0,0,45,1,0,0,6.44554455445544,81,0,0,0,0,0,0,0,0,0,0,6,1,59,3,6,1,81,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6763.xlsx,195511,4,1513,19,19165,16449,5504,10945,0,0,11.14894522463372,5.749159386868537,0,0,0,1,0,0,0,16449,0,48,0,5701,0,0,0,11.14894522463372,11419,0,1,0,1,0,0,0,0,0,0,2,0,37,0,2,0,11419,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6745.xlsx,88338,2,1866,9,9741,6597,2128,4469,2,0,11.13657723207519,5.746781258614218,0,0,0,1,0,0,0,6597,0,25,0,2399,0,0,0,11.13657723207519,6540,0,0,0,1,0,0,0,0,0,0,4,2,35,0,2,0,6540,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/150997e839d601212bd3cb1109fbd5794016bd172b0d0980258c8b548921b8a9.xlsx,96580,2,26,8,208,47,5,42,0,0,12.0851063829787,4.90712207498947,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,12.0851063829787,56,0,0,0,0,0,0,0,0,0,0,4,0,60,0,1,0,56,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7464.xlsx,52417,2,400,13,5209,4085,1371,2714,1,0,10.94516523867809,5.750642102329848,0,0,0,1,0,0,0,4085,0,11,0,1432,0,0,0,10.94516523867809,4611,0,1,0,1,0,0,0,0,0,0,2,1,32,0,2,0,4611,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6213.xlsx,330880,1,2108,18,37944,30713,10299,20414,1,0,11.0736170351317,5.736748238459976,0,0,0,1,0,0,0,30713,0,105,0,10918,0,0,0,11.0736170351317,15126,0,1,0,1,0,0,0,0,0,0,2,1,38,0,2,0,15126,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7894.xlsx,499377,4,1801,15,58660,46068,15292,30776,4,0,11.13022054354433,5.754998483317262,0,0,0,1,0,0,0,46068,0,173,0,16123,0,0,0,11.13022054354433,17433,0,1,0,1,0,0,0,0,0,0,8,4,40,0,2,0,17433,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/f4784d48cd2a8cc765e9fcedd275c97bb1261b0355386c0e6a7f31fc9a0dbf17.xlsx,223232,6,50,22,2849,101,9,92,0,0,5.99009900990099,5.30187472762168,0,0,0,0,0,0,0,101,0,0,0,47,1,0,0,5.99009900990099,80,0,0,0,0,0,0,0,0,0,0,6,1,68,3,6,1,80,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5142.xlsx,44387,1,904,5,4520,3078,1064,2014,1,0,11.12833008447044,5.741431963249662,0,0,0,1,0,0,0,3078,0,10,0,1035,0,0,0,11.12833008447044,3808,0,1,0,0,0,0,0,0,0,0,2,1,33,0,2,0,3808,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/904b25100d4a0e8563ed0fe534ae2ca2ee43d9f510369fa5db4b926fd50de8ef.xls,145920,5,37,19,1540,81,9,72,0,0,7.12345679012345,4.58220454171364,0,0,0,0,0,0,0,81,0,0,0,22,72,0,0,7.12345679012345,101,0,0,0,0,0,0,0,0,0,0,4,1,83,30,4,14,101,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1821.xlsx,261364,1,1534,18,27612,23763,7762,16001,0,0,11.22311997643395,5.754217460702944,0,0,0,1,0,0,0,23763,0,87,0,8347,0,0,0,11.22311997643395,13534,0,1,0,1,0,0,0,0,0,0,0,0,38,0,2,0,13534,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/57e95005abd3c3f1b3ccca9b0d802221e9198fa75478da12dd0cd5f32fc90b54.xlsx,158459,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/21e6c412b3721df0c535e9f41d43e6744e990de0ea5d3634c48cb6cd62756330.xlsx,1277805,3,1,1,3,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/f304864b4cf1ef1b9b60d8cbcf154d59a3feb974981ec1012a5492c39c2ca74c.xls,147968,1,117,11,1287,10,1,9,0,0,375.9,5.25603050829437,9,0,0,0,0,0,0,10,0,0,2,5,16,0,0,375.9,83,0,0,0,1,0,0,0,0,0,0,6,11,2709,14,2,14,83,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9325.xlsx,327591,4,1726,12,33773,29095,9659,19436,0,0,11.10104829008421,5.746671164339681,0,0,0,1,0,0,0,29095,0,86,0,10318,0,0,0,11.10104829008421,14757,0,1,0,0,0,0,0,0,0,0,0,0,39,0,2,0,14757,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/6fa7d985287596a08d34688f2fcaedbf5720dda36f361fffd34d00aa2465bf6c.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6774.xlsx,230389,2,1734,14,25956,20468,7026,13442,2,0,11.10538401407075,5.7449537607734,0,0,0,1,0,0,0,20468,0,74,0,6946,0,0,0,11.10538401407075,12879,0,1,0,0,0,0,0,0,0,0,4,2,37,0,2,0,12879,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e99c27037595f4931d753f7e372cbad60953e56c327d9ea2a2c3042db0f5f4e4.xlsx,115712,3,26,21,836,61,0,61,0,0,8.0327868852459,5.20452385112859,0,0,0,0,0,0,0,61,0,0,0,34,6,0,0,8.0327868852459,57,0,0,0,0,0,0,0,0,0,0,3,1,66,10,6,5,57,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9167.xlsx,452673,3,2779,17,52744,40814,13411,27403,2,0,11.20894791003087,5.749998317329466,0,0,0,1,0,0,0,40814,0,138,0,14649,0,0,0,11.20894791003087,16785,0,1,0,1,0,0,0,0,0,0,4,2,39,0,2,0,16785,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9862.xlsx,750957,4,2951,20,82149,70370,23475,46895,0,0,11.13259911894273,5.750173949792404,0,0,0,1,0,0,0,70370,0,233,0,24921,0,0,0,11.13259911894273,19287,0,1,0,1,0,0,0,0,0,0,0,0,44,0,2,0,19287,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/b3487ce9bd71c349c9d2d5d1d36dd038f03942aa9e5cd69d7e797f78ceab5d8f.xlsx,70572,5,31,20,1174,64,0,64,53,0,48.171875,5.15693164268334,0,0,0,14,0,0,0,64,0,0,0,70,190,0,0,48.171875,151,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,6,125,151,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2641.xlsx,654759,3,2931,18,76960,61971,20733,41238,3,0,11.12194413515999,5.752500998239253,0,0,0,1,0,0,0,61971,0,207,0,21582,0,0,0,11.12194413515999,18859,0,1,0,1,0,0,0,0,0,0,6,3,38,0,2,0,18859,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/3eb20d674783c8e0345bb86480c1ac1029fbff938430380329bf61f7a2ad5136.xlsx,220160,5,59,104,6568,1152,534,618,0,0,10.1944444444444,5.31265963121563,0,0,0,0,0,0,0,1153,2,0,0,174,7,0,0,10.1847354726799,718,0,0,0,0,0,0,0,0,0,0,42,0,125,0,3,1,718,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/5c8cb7136b7f89772e79c0a2f6ead69434dbd7cd66ed030ca620de279c9b20a2.xlsx,146234,2,28,7,196,88,58,30,0,0,6.7840909090909,4.74213456995129,0,0,0,0,0,0,0,88,0,0,0,2,0,0,0,6.7840909090909,62,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,62,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/a3ceb4e22897a62eeafd837659e9961718b87ad838e138e8996453bce8473d28.xls,338944,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/6588d62c792dc4ff213e321c45a0a19a35cfdaa2ffe3b1db50e510b23023d95e.xlsx,105969,7,37,20,1383,69,2,67,57,0,53.6666666666666,5.20144058365781,0,0,0,16,0,0,0,69,0,0,0,69,213,0,0,53.6666666666666,165,0,0,0,0,0,6,0,7,1,0,135,67,1897,12,6,138,165,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_460.xlsx,507905,2,2971,15,55093,47331,15751,31580,0,0,11.17271978196108,5.750944089562876,0,0,0,1,0,0,0,47331,0,133,0,16595,0,0,0,11.17271978196108,17639,0,1,0,1,0,0,0,0,0,0,0,0,42,0,2,0,17639,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/36f3961bee4590ecd94e9b0f4f7bc7068479a867e4b52c13a671cb08cd62e54f.xlsx,158460,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/659d5313027260846bbc727a3745114d6efa730f2d88573302f46699cbd43c22.xls,338944,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/c95c2a073f62b2cba20584a9c6254f5a5f69cf64a31e2cca8581a9f2b2877569.xls,154112,1,117,6,702,9,0,9,0,0,455.333333333333,5.24095962216392,9,0,0,0,0,0,0,9,0,0,0,5,16,0,0,455.333333333333,89,0,0,0,1,0,0,0,0,0,0,8,11,2957,18,2,14,89,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8c16564104bf40491a8276842256c4fa81fdb1b221659ba74c026749e95688b7.xlsx,114935,21,3002,249,1243008,1667,1249,418,0,0,4.8374325134973,3.76279365540566,0,0,0,0,0,0,0,1667,0,0,0,3,0,0,0,4.8374325134973,179,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,179,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8c6e2feebbea7ad168d26e13f09b6720b5622d0d775380d045db76eb0f61d559.xls,338944,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8809.xlsx,271363,3,2371,13,28473,24385,8258,16127,0,0,11.09161369694484,5.752805108649841,0,0,0,1,0,0,0,24385,0,80,0,8380,0,0,0,11.09161369694484,13760,0,0,0,1,0,0,0,0,0,0,0,0,36,0,2,0,13760,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_397.xlsx,10875,1,96,6,576,414,133,281,1,0,10.81642512077295,5.772091460209246,0,0,0,1,0,0,0,414,0,1,0,152,0,0,0,10.81642512077295,649,0,0,0,0,0,0,0,0,0,0,2,1,29,0,2,0,649,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8104.xlsx,288441,4,1770,15,30347,26123,8686,17437,0,0,11.08884890709337,5.74893406889218,0,0,0,1,0,0,0,26123,0,83,0,9170,0,0,0,11.08884890709337,14135,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,14135,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1987.xlsx,802546,4,2577,15,95405,75819,25484,50335,3,0,11.12565451931574,5.750584007476879,0,0,0,1,0,0,0,75819,0,255,0,26589,0,0,0,11.12565451931574,19593,0,1,0,1,0,0,0,0,0,0,6,3,38,0,2,0,19593,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/7b5c32cc59978cf0c399ae793568e40a5cc5ee6f0f9fbf242af60f5786bdd9c4.xlsx,132608,1,114,12,1368,9,0,9,0,0,465.111111111111,5.23349929973019,9,0,0,0,0,0,0,9,0,0,3,5,16,0,0,465.111111111111,85,0,0,0,1,0,0,0,0,0,0,8,10,3107,18,2,14,85,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/219bf21b5ae314abcd5329150972d211a020a7eecb2e2bebe3559991b3887963.xlsx,111616,4,38,20,1272,65,3,62,0,0,9.86153846153846,4.55600582410972,0,0,0,0,0,0,0,65,0,0,0,29,83,0,0,9.86153846153846,100,0,0,0,0,0,0,0,0,0,0,4,1,105,41,6,19,100,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/ad3d978ab990049f29f04b8920a6b58912593666b4f64d755718f227d0379aef.xls,338944,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/02574900720e764055f632a95845cfa847a4f8281f110543553da78bac018da0.xlsx,132608,1,114,12,1368,10,1,9,0,0,416.1,5.22079959648348,9,0,0,0,0,0,0,10,0,0,3,5,16,0,0,416.1,87,0,0,0,1,0,0,0,0,0,0,8,10,3115,18,2,14,87,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5053.xlsx,347909,2,2655,16,39841,31908,10672,21236,1,0,11.10282687727216,5.750023002976405,0,0,0,1,0,0,0,31908,0,102,0,11227,0,0,0,11.10282687727216,15328,0,1,0,1,0,0,0,0,0,0,2,1,41,0,2,0,15328,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_585.xlsx,466570,2,2994,17,51140,43787,14740,29047,0,0,11.08751455911572,5.749547930861324,0,0,0,1,0,0,0,43787,0,135,0,15448,0,0,0,11.08751455911572,17155,0,1,0,0,0,0,0,0,0,0,0,0,40,0,2,0,17155,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4164.xlsx,284873,2,2348,10,32844,24993,8272,16721,2,0,11.09326611451206,5.74628327901464,0,0,0,1,0,0,0,24993,0,84,0,8930,0,0,0,11.09326611451206,13822,0,0,0,1,0,0,0,0,0,0,4,2,38,0,2,0,13822,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8114b50ad817db311eaeddc12d3969e3568c2f79235866db432bc0aef727e87e.xlsx,49373,1,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/bae04ff58aead86d29ca7b0e4c10d0513083bfadf31a4d3f12165150bdea8ba7.xlsx,78420,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_994.xlsx,80223,1,511,15,7665,6582,2137,4445,0,0,11.36402309328472,5.756426859624714,0,0,0,1,0,0,0,6582,0,29,0,2313,0,0,0,11.36402309328472,6611,0,0,0,1,0,0,0,0,0,0,0,0,40,0,2,0,6611,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/0c5ed06eefa0e8674dbcb4e03b2fff219048e14da084caea056f4f9e3cc3ff6e.xlsx,158632,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5111.xlsx,166682,3,710,18,16978,14579,4809,9770,0,0,11.21585842650387,5.757273256975296,0,0,0,1,0,0,0,14579,0,51,0,5129,0,0,0,11.21585842650387,10723,0,0,0,1,0,0,0,0,0,0,0,0,38,0,2,0,10723,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/dd2ef0da9e75ea1343927c33b586298bcc3a9498c1106f5cf533119693ac05da.xlsx,127612,2,26,8,208,47,5,42,0,0,12.0851063829787,4.90712207498947,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,12.0851063829787,56,0,0,0,0,0,0,0,0,0,0,4,0,60,0,1,0,56,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1353.xlsx,538939,2,2853,21,62345,50773,16891,33882,2,0,11.15585055048943,5.747719050753947,0,0,0,1,0,0,0,50773,0,139,0,17982,0,0,0,11.15585055048943,17921,0,1,0,1,0,0,0,0,0,0,4,2,40,0,2,0,17921,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/9035109f9e098ffd7881d9cc9b6b7d93977ca42207f3b87c4ebfd8d1a9b2411f.xlsx,155136,1,117,6,702,9,0,9,0,0,459.222222222222,5.24860889599785,12,0,0,0,0,0,0,9,0,0,2,5,16,0,0,459.222222222222,77,0,0,0,1,0,0,0,0,0,0,6,11,3080,14,2,14,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/3e712da44655fa907467838cec65e33907059c4de5ca68641a46c3377e150704.xlsx,1564748,3,1,1,3,0,0,0,0,0,0.0,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/1421c9329aecb9641f2e85db9194f66f402850656ec7110c70e4a8adadc92903.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/bc5c49d5b235d6344dde063f90edb4f5246ebf1cfc809415d4c9899a952ec711.xls,248832,7,65,20,2352,106,11,95,0,0,8.32075471698113,4.91894554078226,0,0,0,0,0,0,0,106,0,0,0,24,50,0,0,8.32075471698113,86,0,0,0,0,0,0,0,0,0,0,9,1,84,22,4,9,86,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4728.xlsx,310618,1,1756,20,35120,28550,9417,19133,1,0,11.21001751313485,5.751863881503173,0,0,0,1,0,0,0,28550,0,107,0,10182,0,0,0,11.21001751313485,14669,0,1,0,1,0,0,0,0,0,0,2,1,36,0,2,0,14669,0,0,0
